doc_id,paragraph_id,sentence_id,sentence,token_id,token,lemma,upos,xpos,feats,head_token_id,dep_rel,deps,misc
doc3093,1,1,frantastic,1,frantastic,frantastic,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3138,1,1,rm:best,3,best,best,ADJ,JJS,Degree=Sup,1,appos,NA,SpacesAfter=\n
doc3182,1,1,unbelievable,1,unbelievable,unbelievable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3195,1,1,spectactular,1,spectactular,spectactular,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3201,1,1,unlimited,1,unlimited,unlimited,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3205,1,1,extraordinary,1,extraordinary,extraordinary,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3242,1,1,strong,1,strong,strong,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3252,1,1,popular,1,popular,popular,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3297,1,1,optional,1,optional,optional,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3306,1,1,house.cathedral,1,house.cathedral,house.cathedral,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3307,1,1,yd:hills,1,yd,yd,ADJ,JJ,Degree=Pos,2,amod,NA,SpaceAfter=No
doc3320,1,1,rent.beautiful,1,rent.beautiful,rent.beautiful,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3370,1,1,cathedral,1,cathedral,cathedral,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3371,1,1,ier,1,ier,ier,ADJ,JJR,Degree=Cmp,0,root,NA,SpacesAfter=\n
doc3387,1,1,bonus.beautiful,1,bonus.beautiful,bonus.beautiful,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3405,1,1,squeaky,1,squeaky,squeaky,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3416,1,1,bountiful,1,bountiful,bountiful,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3453,1,1,successful,1,successful,successful,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3460,1,1,mature,1,mature,mature,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3488,1,1,laminate,1,laminate,laminate,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3491,1,1,organic,1,organic,organic,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3524,1,1,magical,1,magical,magical,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3525,1,1,sanctuary,1,sanctuary,sanctuary,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3528,1,1,sketchy,1,sketchy,sketchy,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3550,1,1,tall,1,tall,tall,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3557,1,1,avaialable,1,avaialable,avaialable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3616,1,1,morgan,1,morgan,morgan,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3621,1,1,hearst,1,hearst,hearst,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc3627,1,1,cust,1,cust,cust,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc3631,1,1,bike2cal,1,bike2cal,bike2cal,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3641,1,1,asian,1,asian,asian,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3671,1,1,sabbatical,1,sabbatical,sabbatical,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3682,1,1,smart,1,smart,smart,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3728,1,1,excelent,1,excelent,excelent,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3846,1,1,dry,1,dry,dry,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3861,1,1,beutiful,1,beutiful,beutiful,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3867,1,1,female,1,female,female,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3871,1,1,largeapt,1,largeapt,largeapt,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3882,1,1,mini,1,mini,mini,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3900,1,1,1open,2,open,open,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3970,1,1,sabattical,1,sabattical,sabattical,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc3993,1,1,unfurn,1,unfurn,unfurn,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4007,1,1,31st,1,31st,31st,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc4013,1,1,hippie,1,hippie,hippie,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4024,1,1,ohlone,1,ohlone,ohlone,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4037,1,1,double,1,double,double,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4039,1,1,chic,1,chic,chic,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4047,1,1,weekly,1,weekly,weekly,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4052,1,1,avaiable,1,avaiable,avaiable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4060,1,1,creative,1,creative,creative,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4080,1,1,walkable,1,walkable,walkable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4082,1,1,vitorian,1,vitorian,vitorian,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4084,1,1,cheap,1,cheap,cheap,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4111,1,1,commodious,1,commodious,commodious,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4113,1,1,temescal,1,temescal,temescal,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4123,1,1,unconventional,1,unconventional,unconventional,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4147,1,1,flexible,1,flexible,flexible,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4201,1,1,civic,1,civic,civic,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4212,1,1,biggest,1,biggest,biggest,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc4248,1,1,rustic,1,rustic,rustic,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4257,1,1,picsbest,1,picsbest,picsbest,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc4294,1,1,great_,1,great,great,ADJ,JJ,Degree=Pos,0,root,NA,SpaceAfter=No
doc4319,1,1,spiral,1,spiral,spiral,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4328,1,1,victotian,1,victotian,victotian,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4329,1,1,comfy,1,comfy,comfy,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4338,1,1,newvictorian,1,newvictorian,newvictorian,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4373,1,1,photos:modern,3,modern,modern,ADJ,JJ,Degree=Pos,1,appos,NA,SpacesAfter=\n
doc4376,1,1,upcoming,1,upcoming,upcome,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4409,1,1,dt,1,dt,dt,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc4417,1,1,wrong,1,wrong,wrong,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4421,1,1,japanese,1,japanese,japanese,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4425,1,1,artistic,1,artistic,artistic,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4432,1,1,wild,1,wild,wild,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4457,1,1,independant,1,independant,independant,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4471,1,1,worklive,1,worklive,worklive,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4492,1,1,standard,1,standard,standard,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4521,1,1,foreign,1,foreign,foreign,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4578,1,1,uc_great,1,uc_great,uc_great,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4588,1,1,qualify,1,qualify,qualify,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4593,1,1,academic,1,academic,academic,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4598,1,1,international,1,international,international,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4606,1,1,numerous,1,numerous,numerous,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4621,1,1,superdeal,1,superdeal,superdeal,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4651,1,1,common,1,common,common,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4653,1,1,atractive,1,atractive,atractive,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4655,1,1,bent,1,bent,bent,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4659,1,1,multiple,1,multiple,multiple,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4662,1,1,southgate,1,southgate,southgate,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4697,1,1,accessible,1,accessible,accessible,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4712,1,1,walkabal,1,walkabal,walkabal,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4716,1,1,productive,1,productive,productive,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4728,1,1,bath__whole,2,whole,whole,ADJ,JJ,Degree=Pos,1,amod,NA,SpacesAfter=\n
doc4758,1,1,mediteranian,1,mediteranian,mediteranian,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4759,1,1,panorarmic,1,panorarmic,panorarmic,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4760,1,1,electric,1,electric,electric,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4762,1,1,useable,1,useable,useable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4763,1,1,indian,1,indian,indian,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4776,1,1,invisible,1,invisible,invisible,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4813,1,1,botanical,1,botanical,botanical,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4837,1,1,unusual,1,unusual,unusual,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4882,1,1,gorogeous,1,gorogeous,gorogeous,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4883,1,1,honest,1,honest,honest,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4889,1,1,peacful,1,peacful,peacful,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4938,1,1,instant,1,instant,instant,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4962,1,1,dead,1,dead,dead,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4968,1,1,bohemian,1,bohemian,bohemian,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc4969,1,1,bernal,1,bernal,bernal,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5004,1,1,colorful,1,colorful,colorful,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5032,1,1,alternative,1,alternative,alternative,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5035,1,1,slate,1,slate,slate,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5039,1,1,outpriced,1,outpriced,outpriced,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5040,1,1,black,1,black,black,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5045,1,1,excelsior,1,excelsior,excelsior,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5061,1,1,coolest,1,coolest,coolest,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc5067,1,1,usable,1,usable,usable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5106,1,1,practical,1,practical,practical,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5132,1,1,2full,2,full,full,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5179,1,1,18th,1,18th,18th,ADJ,JJ,Degree=Pos|NumType=Ord,0,root,NA,SpacesAfter=\n
doc5195,1,1,idyllic,1,idyllic,idyllic,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5200,1,1,idylic,1,idylic,idylic,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5219,1,1,avaialble,1,avaialble,avaialble,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5227,1,1,est,1,est,est,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc5229,1,1,federal,1,federal,federal,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5247,1,1,active,1,active,active,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5302,1,1,lowest,1,lowest,lowest,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc5320,1,1,red,1,red,re,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5324,1,1,responsible,1,responsible,responsible,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5355,1,1,neutral,1,neutral,neutral,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5381,1,1,closer,1,closer,closer,ADJ,JJR,Degree=Cmp,0,root,NA,SpacesAfter=\n
doc5389,1,1,1large,2,large,large,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5404,1,1,lone,1,lone,lone,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5406,1,1,suburban,1,suburban,suburban,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5419,1,1,fullest,1,fullest,fullest,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc5426,1,1,avaliable,1,avaliable,avaliable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5438,1,1,harvest,1,harvest,harvest,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc5466,1,1,absolute,1,absolute,absolute,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5565,1,1,lovely_homes,1,lovely,lovely,ADJ,JJ,Degree=Pos,2,amod,NA,SpaceAfter=No
doc5573,1,1,lott,1,lott,lott,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc5594,1,1,ranch_available,1,ranch_available,ranch_available,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5612,1,1,wounderful,1,wounderful,wounderful,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5624,1,1,impeccable,1,impeccable,impeccable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5690,1,1,reliable,1,reliable,reliable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5701,1,1,exterior,1,exterior,exterior,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5718,1,1,inspirational,1,inspirational,inspirational,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5728,1,1,elegent,1,elegent,elegent,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5748,1,1,_____awesome,1,_____awesome,_____awesome,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5758,1,1,hillsborough,1,hillsborough,hillsborough,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5775,1,1,mad,1,mad,mad,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5812,1,1,additional,1,additional,additional,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5816,1,1,spaciouous,1,spaciouous,spaciouous,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5835,1,1,avialable,1,avialable,avialable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5843,1,1,real,1,real,real,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5917,1,1,crystal,1,crystal,crystal,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5921,1,1,simple,1,simple,simple,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5928,1,1,disposal,1,disposal,disposal,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5937,1,1,northern,1,northern,northern,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5941,1,1,romantic,1,romantic,romantic,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5974,1,1,giant,1,giant,giant,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc5999,1,1,swankiest,1,swankiest,swankiest,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc6009,1,1,lost,1,lost,lose,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc6018,1,1,faster,1,faster,faster,ADJ,JJR,Degree=Cmp,0,root,NA,SpacesAfter=\n
doc6030,1,1,availible,1,availible,availible,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6056,1,1,renewal,1,renewal,renewal,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6073,1,1,new:carpets,1,new,new,ADJ,JJ,Degree=Pos,3,amod,NA,SpaceAfter=No
doc6087,1,1,decent,1,decent,decent,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6088,1,1,orange,1,orange,orange,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6095,1,1,avaible,1,avaible,avaible,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6129,1,1,worthy,1,worthy,worthy,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6149,1,1,entertain,1,entertain,entertain,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6157,1,1,rural,1,rural,rural,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6190,1,1,fascinating,1,fascinating,fascinating,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6218,1,1,imediate,1,imediate,imediate,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6253,1,1,unforgettable,1,unforgettable,unforgettable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6278,1,1,secondary,1,secondary,secondary,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6292,1,1,upstaird,1,upstaird,upstaird,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6294,1,1,meticulous,1,meticulous,meticulous,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6321,1,1,cambrian,1,cambrian,cambrian,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6333,1,1,veryprivate,1,veryprivate,veryprivate,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6338,1,1,personal,1,personal,personal,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6339,1,1,ect,1,ect,ect,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc6368,1,1,lovable,1,lovable,lovable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6387,1,1,underground,1,underground,underground,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6393,1,1,ordinary,1,ordinary,ordinary,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6455,1,1,calm,1,calm,calm,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6476,1,1,olympic,1,olympic,olympic,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6483,1,1,remote,1,remote,remite,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6488,1,1,fair,1,fair,fair,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6501,1,1,safeway:open,3,open,open,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6505,1,1,unheard,1,unheard,unheard,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6526,1,1,unadvertised,1,unadvertised,unadvertised,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6554,1,1,spcaious,1,spcaious,spcaious,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6575,1,1,desireable,1,desireable,desireable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6650,1,1,prestigeous,1,prestigeous,prestigeous,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6652,1,1,bound,1,bound,bound,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6663,1,1,coziest,1,coziest,coziest,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc6675,1,1,keenan,1,keenan,keenan,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6688,1,1,current,1,current,current,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6691,1,1,samaritan,1,samaritan,samaritan,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6701,1,1,newlarge,1,newlarge,newlarge,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6719,1,1,brkfst,1,brkfst,brkfst,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc6725,1,1,franciscan,1,franciscan,franciscan,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6733,1,1,stackable,1,stackable,stackable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6736,1,1,grear,1,grear,grear,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6750,1,1,outrageous,1,outrageous,outrageous,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6757,1,1,quarter,1,quarter,quarter,ADJ,JJR,Degree=Cmp,0,root,NA,SpacesAfter=\n
doc6762,1,1,humongous,1,humongous,humongous,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6795,1,1,actual,1,actual,actual,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6805,1,1,comparable,1,comparable,comparable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6808,1,1,phenomenal,1,phenomenal,phenomenal,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6819,1,1,detailed,1,detailed,detailead,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6830,1,1,elite,1,elite,elite,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6850,1,1,rough,1,rough,rough,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6851,1,1,41st,1,41st,41st,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc6901,1,1,famous,1,famous,famous,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6911,1,1,modular,1,modular,modular,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6917,1,1,opal,1,opal,opal,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6921,1,1,sapcious,1,sapcious,sapcious,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6960,1,1,equestrian,1,equestrian,equestrian,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc6991,1,1,baeutiful,1,baeutiful,baeutiful,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7030,1,1,dark,1,dark,dark,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7046,1,1,loveable,1,loveable,loveable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7070,1,1,vic,1,vic,vic,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7088,1,1,smallish,1,smallish,smallish,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7095,1,1,wet,1,wet,wet,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7106,1,1,outdated,1,outdated,outdated,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7121,1,1,italianate,1,italianate,italianate,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7126,1,1,quintesential,1,quintesential,quintesential,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7128,1,1,sophisticared,1,sophisticared,sophisticar,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7138,1,1,endless,1,endless,endless,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7187,1,1,incomparable,1,incomparable,incomparable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7217,1,1,sophisticated,1,sophisticated,sophisticate,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7230,1,1,outer,1,outer,outer,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7243,1,1,gal,1,gal,gal,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7259,1,1,unobstructed,1,unobstructed,unobstruct,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7297,1,1,eastern,1,eastern,eastern,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7300,1,1,palatial,1,palatial,palatial,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7308,1,1,vulcan,1,vulcan,vulcan,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7325,1,1,blk2whole,3,whole,whole,ADJ,JJ,Degree=Pos,1,amod,NA,SpacesAfter=\n
doc7326,1,1,desiraebal,1,desiraebal,desiraebal,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
